-1.9473714274649282e+01 9.9985950320828232e-01 4.5068541803222118e-04
-1.7210112883346092e+01 9.9977909839461565e-01 6.0566209979979937e-04
-1.5388417685876263e+01 9.9962517587492239e-01 8.3250782490929432e-04
-1.3888034269574872e+01 9.9930657190756711e-01 1.2052730609031829e-03
-1.2628558447236520e+01 9.9865060182541832e-01 1.8626459191370343e-03
-1.1554318269412054e+01 9.9736896059256108e-01 3.0350330128449598e-03
-1.0625540865786014e+01 9.9502847104743919e-01 5.0683652152145285e-03
-9.8130525275257519e+00 9.9103332006326295e-01 8.4396634870949373e-03
-9.0949662364053303e+00 9.8462417838936589e-01 1.3760500598146220e-02
-8.4545382789250532e+00 9.7489842864419785e-01 2.1765570992727790e-02
-7.8787392998432555e+00 9.6085468968386234e-01 3.3284402167979489e-02
-7.3572765790998451e+00 9.4146327366169535e-01 4.9195134113611039e-02
-6.8819096023558668e+00 9.1576131321425536e-01 7.0360805338205087e-02
-6.4459611589253338e+00 8.8296658859462152e-01 9.7551119645668385e-02
-6.0439617520480473e+00 8.4259793149911610e-01 1.3135620378921448e-01
-5.6713867462770287e+00 7.9458393594201226e-01 1.7210276828552451e-01
-5.3244592016239594e+00 7.3933797457837436e-01 2.1978610712475416e-01
-4.9999999999999991e+00 6.7777882455243221e-01 2.7403196190575130e-01
-4.6953125290874613e+00 6.1128409506070991e-01 3.3409920233918672e-01
-4.4080929618159450e+00 5.4157727455862414e-01 3.9892740949124034e-01
-4.1363597298623764e+00 4.7056491256857030e-01 4.6722424290794490e-01
-3.8783975552480654e+00 4.0015284958949737e-01 5.3757869461151397e-01
-3.6327126400268046e+00 3.3207484362750972e-01 6.0858097251104015e-01
-3.3979964911226324e+00 2.6776183747933241e-01 6.7892962277932967e-01
-3.1730964877207408e+00 2.0826779777165905e-01 7.4751134735479807e-01
-2.9569917569973554e+00 1.5425346039860260e-01 8.1344670420363674e-01
-2.7487732609638500e+00 1.0601741865313641e-01 8.7610268142317160e-01
-2.5476272474721435e+00 6.3557686889649231e-02 9.3507877792052752e-01
-2.3528214060612580e+00 2.6646331891318653e-02 9.9017578330743250e-01
-2.1636932112371294e+00 -5.0967875166122350e-03 1.0413562614206318e+00
