-1.9473714274649282e+01 9.9986666261470847e-01 4.4625981512434943e-04
-1.8857592302808971e+01 9.9985260423317590e-01 4.7879251372775323e-04
-1.8276921773261293e+01 9.9983689139302423e-01 5.1334831289819515e-04
-1.7728662712798659e+01 9.9981914094420499e-01 5.5024875889675092e-04
-1.7210112883346092e+01 9.9979885756029818e-01 5.8990790997014652e-04
-1.6718862141851051e+01 9.9977540963516220e-01 6.3285208805426553e-04
-1.6252754006499185e+01 9.9974800283086018e-01 6.7974155626905825e-04
-1.5809853135812551e+01 9.9971565155567921e-01 7.3139389607384088e-04
-1.5388417685876263e+01 9.9967714871159818e-01 7.8880880732286004e-04
-1.4986875712841723e+01 9.9963103409999465e-01 8.5319401633042230e-04
-1.4603804946494083e+01 9.9957556190726404e-01 9.2599194927540636e-04
-1.4237915386105566e+01 9.9950866771260893e-01 1.0089068123432647e-03
-1.3888034269574872e+01 9.9942793546660480e-01 1.1039317154051096e-03
-1.3553093046674524e+01 9.9933056488648520e-01 1.2133754804375420e-03
-1.3232116051433158e+01 9.9921333970106441e-01 1.3398887869214907e-03
-1.2924210620590097e+01 9.9907259715857555e-01 1.4864893237538706e-03
-1.2628558447236520e+01 9.9890419918650075e-01 1.6565856397906349e-03
-1.2344407993187945e+01 9.9870350556650633e-01 1.8539994086243464e-03
-1.2071067811865476e+01 9.9846534945833132e-01 2.0829858481786843e-03
-1.1807900656714029e+01 9.9818401558062519e-01 2.3482520609403503e-03
-1.1554318269412054e+01 9.9785322132904930e-01 2.6549730845724560e-03
-1.1309776758088820e+01 9.9746610108969802e-01 3.0088054644650903e-03
-1.1073772489066805e+01 9.9701519398415916e-01 3.4158981795311526e-03
-1.0845838426771255e+01 9.9649243526494891e-01 3.8829007698488048e-03
-1.0625540865786014e+01 9.9588915156519797e-01 4.4169685292857162e-03
-1.0412476506897137e+01 9.9519606019393858e-01 5.0257646383147225e-03
-1.0206269835608513e+01 9.9440327265880435e-01 5.7174591222528747e-03
-1.0006570767242751e+01 9.9350030258928246e-01 6.5007245279354291e-03
-9.8130525275257519e+00 9.9247607822690775e-01 7.3847282186074404e-03
-9.6254097416321276e+00 9.9131895964149974e-01 8.3791211929209412e-03
-9.4433567081553349e+00 9.9001676082512369e-01 9.4940233388806604e-03
