-1.9473714274649282e+01 9.9986454019130744e-01 4.4753949568429949e-04
-1.8276921773261293e+01 9.9983289915717577e-01 5.1617340334557870e-04
-1.7210112883346092e+01 9.9979135348494597e-01 5.9562512122042965e-04
-1.6252754006499185e+01 9.9973428554738708e-01 6.9053116151720963e-04
-1.5388417685876263e+01 9.9965299369990579e-01 8.0802988832336586e-04
-1.4603804946494083e+01 9.9953464307963136e-01 9.5860784125478848e-04
-1.3888034269574872e+01 9.9936113015076411e-01 1.1570173217665615e-03
-1.3232116051433158e+01 9.9910792203273269e-01 1.4232169316661482e-03
-1.2628558447236520e+01 9.9874293441063344e-01 1.7832846138394120e-03
-1.2071067811865476e+01 9.9822550909879948e-01 2.2702552224136800e-03
-1.1554318269412054e+01 9.9750554631322896e-01 2.9248400011721003e-03
-1.1073772489066805e+01 9.9652283951990817e-01 3.7959918496589368e-03
-1.0625540865786014e+01 9.9520665392752394e-01 4.9412865661741141e-03
-1.0206269835608513e+01 9.9347558415142467e-01 6.4270955697380630e-03
-9.8130525275257519e+00 9.9123772246779029e-01 8.3285296405096240e-03
-9.4433567081553349e+00 9.8839116603630528e-01 1.0729136131740237e-02
-9.0949662364053303e+00 9.8482488874495144e-01 1.3720334352678639e-02
-8.7659331623611809e+00 9.8041999995365614e-01 1.7400576034949933e-02
-8.4545382789250532e+00 9.7505140734911411e-01 2.1874220675709235e-02
-8.1592584356439435e+00 9.6858989339240420e-01 2.7250119778923578e-02
-7.8787392998432555e+00 9.6090460364193842e-01 3.3639910171487500e-02
-7.6117725344806555e+00 9.5186593005161058e-01 4.1156025067903543e-02
-7.3572765790998451e+00 9.4134875305186305e-01 4.9909442582691796e-02
-7.1142803871593525e+00 9.2923598318598177e-01 6.0007204847254608e-02
-6.8819096023558668e+00 9.1542231723264766e-01 7.1549756351602101e-02
-6.6593747575129871e+00 8.9981809664698353e-01 8.4628166814936262e-02
-6.4459611589253338e+00 8.8235312994499482e-01 9.9321320647738520e-02
-6.2410201817652480e+00 8.6298031798757402e-01 1.1569317043884673e-01
-6.0439617520480473e+00 8.4167890494845166e-01 1.3379016419286113e-01
-5.8542478305626968e+00 8.1845717104851412e-01 1.5363896348313319e-01
-5.6713867462770287e+00 7.9335438851750517e-01 1.7524457061716953e-01
-5.4949282526815075e+00 7.6644188153178661e-01 1.9858897602206316e-01
-5.3244592016239594e+00 7.3782306469922587e-01 2.2363042161653882e-01
-5.1595997464024776e+00 7.0763238212660040e-01 2.5030335200119236e-01
-4.9999999999999991e+00 6.7603312763656820e-01 2.7851909384148765e-01
-4.8453370859689660e+00 6.4321419211057829e-01 3.0816726675213013e-01
-4.6953125290874613e+00 6.0938585076204532e-01 3.3911788904865092e-01
-4.5496499408886866e+00 5.7477476522481252e-01 3.7122410221221258e-01
-4.4080929618159450e+00 5.3961842657638492e-01 4.0432540231756492e-01
-4.2704034273173317e+00 5.0415930058402125e-01 4.3825123826674200e-01
-4.1363597298623764e+00 4.6863895196809868e-01 4.7282481806274812e-01
-4.0057553527937557e+00 4.3329241888396269e-01 5.0786695715011410e-01
-3.8783975552480654e+00 3.9834308305263905e-01 5.4319980742822427e-01
-3.7541061901938235e+00 3.6399823815368959e-01 5.7865032105570369e-01
-3.6327126400268046e+00 3.3044550409031537e-01 6.1405332766170573e-01
-3.5140588562017867e+00 2.9785017340576581e-01 6.4925413432307655e-01
-3.3979964911226324e+00 2.6635351450234490e-01 6.8411059152304332e-01
-3.2843861120063971e+00 2.3607199982964508e-01 7.1849460215799454e-01
-3.1730964877207408e+00 2.0709738009504847e-01 7.5229308176520648e-01
-3.0640039406996600e+00 1.7949749047996424e-01 7.8540840441836113e-01
-2.9569917569973554e+00 1.5331765286318896e-01 8.1775838887097485e-01
-2.8519496483664741e+00 1.2858252871379208e-01 8.4927589301330664e-01
-2.7487732609638500e+00 1.0529827904158291e-01 8.7990809173789253e-01
-2.6473637259100724e+00 8.3454898260504784e-02 9.0961551461803325e-01
-2.5476272474721435e+00 6.3028605401724530e-02 9.3837091647084303e-01
-2.4494747251123852e+00 4.3984196217698238e-02 9.6615804713370712e-01
-2.3528214060612580e+00 2.6277281059259663e-02 9.9297037786204567e-01
-2.2575865654349165e+00 9.8563541713052368e-03 1.0188098317500920e+00
-2.1636932112371294e+00 -5.3353410857157344e-03 1.0436855553935147e+00
-2.0710678118654751e+00 -1.9358170430806947e-02 1.0676127593774765e+00
-1.9796400439886062e+00 -3.2274696498702585e-02 1.0906116464576701e+00
-1.8893425588791044e+00 -4.4148492000674174e-02 1.1127064381987803e+00
-1.8001107654787827e+00 -5.5043168758374769e-02 1.1339245061003462e+00
-1.7118826286434150e+00 -6.5021605356218259e-02 1.1542956059739855e+00
-1.6245984811645311e+00 -7.4145358859772331e-02 1.1738512130646419e+00
-1.5382008482994911e+00 -8.2474239832440413e-02 1.1926239499104940e+00
-1.4526342836595818e+00 -9.0066035824398136e-02 1.2106470978501391e+00
-1.3678452154111855e+00 -9.6976369673035148e-02 1.2279541813817829e+00
-1.2837818018386340e+00 -1.0325868176065607e-01 1.2445786124253690e+00
-1.2003937954005803e+00 -1.0896433134030445e-01 1.2605533799276634e+00
-1.1176324144857457e+00 -1.1414282056907682e-01 1.2759107714481401e+00
-1.0354502221396935e+00 -1.1884214947047249e-01 1.2906821132886463e+00
-9.5380101109283366e-01 -1.2310932558185711e-01 1.3048975275060590e+00
-8.7263969447182521e-01 -1.2699106099066154e-01 1.3185857282916613e+00
-7.9192220162268123e-01 -1.3053471468206299e-01 1.3317739578096219e+00
-7.1160537851471450e-01 -1.3378954062101100e-01 1.3444883161184957e+00
-6.3164689223054049e-01 -1.3680834758637564e-01 1.3567551283298591e+00
-5.5200513907909432e-01 -1.3964960751700273e-01 1.3686046507028422e+00
-4.7263915589640981e-01 -1.4238007454537885e-01 1.3800795756401945e+00
-3.9350853412309161e-01 -1.4507759816783725e-01 1.3912515293325072e+00
-3.1457333626824907e-01 -1.4783343141318603e-01 1.4022465277541074e+00
-2.3579401438740255e-01 -1.5075164808438332e-01 1.4132677209346913e+00
-1.5713133021675590e-01 -1.5394094607313949e-01 1.4245776063599558e+00
-7.8546276618324654e-02 -1.5749022441571200e-01 1.4363904201580719e+00
0.0000000000000000e+00 -1.6142592161973210e-01 1.4487107016247180e+00
7.8546276618324654e-02 -1.6567227119557063e-01 1.4613067808393096e+00
1.5713133021675590e-01 -1.7005281011050286e-01 1.4739277898062757e+00
2.3579401438740255e-01 -1.7433814034080139e-01 1.4865318706782067e+00
3.1457333626824907e-01 -1.7830201845513108e-01 1.4992792155528993e+00
3.9350853412309256e-01 -1.8175402878957828e-01 1.5123801902718936e+00
4.7263915589641059e-01 -1.8454741535133887e-01 1.5259880334512350e+00
5.5200513907909521e-01 -1.8657364812131405e-01 1.5401786437633405e+00
6.3164689223054138e-01 -1.8775422749576623e-01 1.5549719250540828e+00
7.1160537851471528e-01 -1.8803303593180781e-01 1.5703563769274840e+00
7.9192220162268223e-01 -1.8737078629392998e-01 1.5863053116963708e+00
8.7263969447182621e-01 -1.8574103319680713e-01 1.6027852464679233e+00
9.5380101109283455e-01 -1.8312746136325914e-01 1.6197596423564105e+00
