-1.9994428533622344e+01 9.9987707925112679e-01 4.2144228938706087e-04
-1.9730843679867011e+01 9.9987207755110641e-01 4.3365627022527194e-04
-1.9473714274649282e+01 9.9986687714995814e-01 4.4613819308995321e-04
-1.9222801143676818e+01 9.9986146303693657e-01 4.5890078031226049e-04
-1.8977876778593902e+01 9.9985581838129989e-01 4.7195826495219405e-04
-1.8738724634211660e+01 9.9984992434569042e-01 4.8532654421038949e-04
-1.8505138475936359e+01 9.9984375988861163e-01 4.9902334230876046e-04
-1.8276921773261293e+01 9.9983730155578643e-01 5.1306838243931848e-04
-1.8053887135573284e+01 9.9983052326023092e-01 5.2748356770772060e-04
-1.7835855786869047e+01 9.9982339605165815e-01 5.4229317118406617e-04
-1.7622657076286288e+01 9.9981588787533016e-01 5.5752403455477484e-04
-1.7414128021632642e+01 9.9980796332055610e-01 5.7320577519339409e-04
-1.7210112883346092e+01 9.9979958335926533e-01 5.8937100147314343e-04
-1.7010462766545764e+01 9.9979070507519763e-01 6.0605553586227056e-04
-1.6815035249035951e+01 9.9978128138405620e-01 6.2329864546179566e-04
-1.6623694033309864e+01 9.9977126074504019e-01 6.4114327945608853e-04
-1.6436308620765786e+01 9.9976058686442415e-01 6.5963631327131179e-04
-1.6252754006499185e+01 9.9974919839193865e-01 6.7882879886679522e-04
-1.6072910393170122e+01 9.9973702861009206e-01 6.9877622043005910e-04
-1.5896662922569645e+01 9.9972400511751602e-01 7.1953875533772263e-04
-1.5723901423620820e+01 9.9971004950696352e-01 7.4118153950796005e-04
-1.5554520175652449e+01 9.9969507703819560e-01 7.6377493660074764e-04
-1.5388417685876263e+01 9.9967899630713219e-01 7.8739481086742362e-04
-1.5225496480083336e+01 9.9966170891146977e-01 8.1212280262110508e-04
-1.5065662905652395e+01 9.9964310911377496e-01 8.3804660587318881e-04
-1.4908826946033331e+01 9.9962308350271067e-01 8.6526024767472629e-04
-1.4754902045933637e+01 9.9960151065310965e-01 8.9386436830661174e-04
-1.4603804946494083e+01 9.9957826078556400e-01 9.2396650184438096e-04
-1.4455455529794065e+01 9.9955319542651411e-01 9.5568135663296090e-04
-1.4309776672076255e+01 9.9952616706938524e-01 9.8913109483731777e-04
-1.4166694105125419e+01 9.9949701883746367e-01 1.0244456106109417e-03
-1.4026136285277705e+01 9.9946558414940612e-01 1.0617628062887579e-03
-1.3888034269574872e+01 9.9943168638794411e-01 1.1012288660037673e-03
-1.3752321598612845e+01 9.9939513857260431e-01 1.1429985261324042e-03
