-1.9473714274649282e+01 9.9992040509477720e-01 2.6704556485413367e-04
-1.8276921773261293e+01 9.9990392990842059e-01 3.0611652516471087e-04
-1.7210112883346092e+01 9.9988433719051850e-01 3.4934313243852413e-04
-1.6252754006499185e+01 9.9986062639210027e-01 3.9757347090995125e-04
-1.5388417685876263e+01 9.9983133128949797e-01 4.5203645452502206e-04
-1.4603804946494083e+01 9.9979436875129235e-01 5.1446387625726049e-04
-1.3888034269574872e+01 9.9974687576716781e-01 5.8722212676028281e-04
-1.3232116051433158e+01 9.9968504308234885e-01 6.7344691493715280e-04
-1.2628558447236520e+01 9.9960395375825972e-01 7.7717430644580715e-04
-1.2071067811865476e+01 9.9949743406941238e-01 9.0346210753789033e-04
-1.1554318269412054e+01 9.9935792266766799e-01 1.0584968047813782e-03
-1.1073772489066805e+01 9.9917636222867057e-01 1.2496826645156723e-03
-1.0625540865786014e+01 9.9894211609830463e-01 1.4857109847736549e-03
-1.0206269835608513e+01 9.9864291096398305e-01 1.7766087272577051e-03
-9.8130525275257519e+00 9.9826480537886531e-01 2.1337667538016509e-03
-9.4433567081553349e+00 9.9779218309946494e-01 2.5699486239886648e-03
-9.0949662364053303e+00 9.9720776964312430e-01 3.0992813852521416e-03
-8.7659331623611809e+00 9.9649267018690046e-01 3.7372300385303901e-03
-8.4545382789250532e+00 9.9562642686014080e-01 4.5005574341401774e-03
-8.1592584356439435e+00 9.9458709357099406e-01 5.4072712895204718e-03
-7.8787392998432555e+00 9.9335132669893211e-01 6.4765598668686036e-03
-7.6117725344806555e+00 9.9189449023693244e-01 7.7287176403627251e-03
-7.3572765790998451e+00 9.9019077424130852e-01 9.1850620490667237e-03
-7.1142803871593525e+00 9.8821332571559228e-01 1.0867842196607349e-02
-6.8819096023558668e+00 9.8593439129984528e-01 1.2800140137863875e-02
-6.6593747575129871e+00 9.8332547134145476e-01 1.5005765197321068e-02
-6.4459611589253338e+00 9.8035748508151255e-01 1.7509141601957025e-02
-6.2410201817652480e+00 9.7700094679724492e-01 2.0335189585191791e-02
-6.0439617520480473e+00 9.7322615279167424e-01 2.3509200031053733e-02
-5.8542478305626968e+00 9.6900337911959555e-01 2.7056702679491798e-02
-5.6713867462770287e+00 9.6430308988381996e-01 3.1003327901740322e-02
-5.4949282526815075e+00 9.5909615582931385e-01 3.5374662079006004e-02
-5.3244592016239594e+00 9.5335408281098377e-01 4.0196096675609999e-02
-5.1595997464024776e+00 9.4704924951449065e-01 4.5492671186490793e-02
-4.9999999999999991e+00 9.4015515357574353e-01 5.1288910255464309e-02
-4.8453370859689660e+00 9.3264666497656501e-01 5.7608655402591184e-02
-4.6953125290874613e+00 9.2450028529938288e-01 6.4474891962647995e-02
-4.5496499408886866e+00 9.1569441110803895e-01 7.1909572018452869e-02
-4.4080929618159450e+00 9.0620959939422041e-01 7.9933434307996862e-02
-4.2704034273173317e+00 8.9602883269561040e-01 8.8565822289597598e-02
-4.1363597298623764e+00 8.8513778116648434e-01 9.7824501758818419e-02
-4.0057553527937557e+00 8.7352505857075935e-01 1.0772547961957012e-01
-3.8783975552480654e+00 8.6118246888640015e-01 1.1828282561300292e-01
-3.7541061901938235e+00 8.4810523996902676e-01 1.2950849899605932e-01
-3.6327126400268046e+00 8.3429224053617446e-01 1.4141218232914934e-01
-3.5140588562017867e+00 8.1974617661392968e-01 1.5400112467262442e-01
-3.3979964911226324e+00 8.0447376354955313e-01 1.6727999659756163e-01
-3.2843861120063971e+00 7.8848586974870971e-01 1.8125075948017705e-01
-3.1730964877207408e+00 7.7179762845621658e-01 1.9591255156493859e-01
-3.0640039406996600e+00 7.5442851417610557e-01 2.1126159324233207e-01
-2.9569917569973554e+00 7.3640238072668485e-01 2.2729111388931647e-01
